1333389283938703,29.4175,129.653,0.279011
1333389283988696,29.4179,129.65,0.279008
1333389284038700,29.4186,129.65,0.279004
1333389284089707,29.4204,129.651,0.279001
1333389284139707,29.4179,129.649,0.278998
1333389284189708,29.4177,129.647,0.278994
1333389284239702,29.418,129.653,0.278991
1333389284289706,29.4199,129.65,0.278988
1333389284339698,29.4195,129.648,0.278984
1333389284389696,29.4177,129.65,0.278981
1333389284439694,29.4187,129.65,0.278978
1333389284490704,29.4192,129.65,0.278974
1333389284540707,29.4177,129.648,0.279127
1333389284590703,29.4209,129.648,0.279124
1333389284640699,29.4174,129.65,0.278496
1333389284690700,29.4186,129.649,0.278492
1333389284740708,29.4182,129.649,0.278489
1333389284790693,29.4185,129.649,0.278485
1333389284840692,29.4167,129.647,0.278326
1333389284891706,29.4193,129.651,0.278635
1333389284941706,29.4188,129.65,0.278788
1333389284991701,29.4192,129.65,0.278785
1333389285041701,29.4181,129.65,0.278938
1333389285091700,29.419,129.651,0.278934
1333389285141694,29.4191,129.65,0.278931
1333389285191693,29.4193,129.65,0.278771
1333389285241690,29.4195,129.649,0.278768
1333389285292709,29.4173,129.649,0.278765
1333389285342700,29.4194,129.65,0.278761
1333389285392704,29.42,129.648,0.278758
1333389285442697,29.4183,129.651,0.278754
1333389285492695,29.4179,129.649,0.278751
1333389285542694,29.4178,129.649,0.278748
1333389285592689,29.4189,129.651,0.278744
1333389285642686,29.4196,129.648,0.278897
1333389285693699,29.4182,129.65,0.278894
1333389285743698,29.4178,129.65,0.278891
1333389285793699,29.4175,129.649,0.278887
1333389285843694,29.4187,129.65,0.278884
1333389285893693,29.4199,129.652,0.278881
1333389285943690,29.4175,129.65,0.278877
1333389285993689,29.4195,129.65,0.278874
1333389286043686,29.4193,129.649,0.278871
1333389286094699,29.4195,129.65,0.278867
1333389286144697,29.4185,129.652,0.278864
1333389286194695,29.4168,129.651,0.278861
1333389286244693,29.419,129.649,0.278857
1333389286294692,29.4201,129.651,0.278854
1333389286344688,29.4189,129.651,0.278851
1333389286394689,29.4189,129.652,0.278535
1333389286444684,29.4174,129.653,0.278531
1333389286495699,29.4168,129.651,0.278528
1333389286545695,29.4194,129.648,0.278993
1333389286595693,29.4182,129.65,0.278678
1333389286645691,29.4177,129.649,0.278674
1333389286695689,29.4178,129.649,0.278671
1333389286745687,29.4197,129.65,0.27898
1333389286795685,29.419,129.647,0.278977
1333389286845684,29.419,129.65,0.278973
1333389286896697,29.419,129.65,0.278345
1333389286946694,29.4182,129.651,0.278342
1333389286996692,29.4176,129.65,0.278495
1333389287046690,29.4169,129.65,0.278335
1333389287096690,29.4178,129.651,0.278644
1333389287146684,29.4191,129.651,0.278641
1333389287196682,29.4198,129.651,0.278794
1333389287246682,29.4187,129.65,0.27879
1333389287297697,29.4194,129.651,0.278474
1333389287347693,29.4185,129.651,0.278471
1333389287397690,29.4174,129.65,0.278468
1333389287447687,29.4201,129.648,0.278464
1333389287497687,29.4188,129.651,0.278461
1333389287547684,29.4195,129.651,0.278458
1333389287597682,29.4181,129.648,0.278454
1333389287647679,29.4187,129.652,0.278451
1333389287698691,29.417,129.651,0.278448
1333389287748691,29.417,129.651,0.278444
1333389287798689,29.4187,129.652,0.278441
1333389287848686,29.4185,129.652,0.278281
1333389287898687,29.4189,129.651,0.278278
1333389287948682,29.42,129.649,0.278587
1333389287998679,29.4188,129.651,0.278428
1333389288048677,29.4172,129.65,0.278424
1333389288099690,29.4174,129.649,0.278421
1333389288149689,29.4187,129.652,0.278418
1333389288199686,29.4198,129.65,0.278414
1333389288249687,29.4185,129.653,0.278411
1333389288299682,29.4183,129.652,0.278408
1333389288349680,29.4188,129.651,0.278404
1333389288399676,29.4168,129.652,0.278401
1333389288449678,29.4172,129.65,0.278241
1333389288500688,29.421,129.65,0.278863
1333389288550687,29.4194,129.648,0.27886
1333389288600685,29.4189,129.648,0.278856
1333389288650684,29.4186,129.652,0.278228
1333389288700680,29.4168,129.648,0.278225
1333389288750678,29.4178,129.651,0.278221
1333389288800676,29.4175,129.649,0.278218
1333389288850673,29.4165,129.649,0.278215
1333389288901688,29.4174,129.649,0.278211
1333389288951684,29.418,129.651,0.278833
1333389289001683,29.4183,129.649,0.278673
1333389289051680,29.4205,129.65,0.27867
1333389289101682,29.4196,129.65,0.278667
1333389289151677,29.4194,129.65,0.278351
1333389289201675,29.4166,129.651,0.278347
1333389289251672,29.4199,129.65,0.278344
1333389289302689,29.419,129.651,0.278497
1333389289352685,29.4193,129.649,0.278494
1333389289402685,29.417,129.65,0.278959
1333389289452745,29.4199,129.649,0.278956
1333389289502686,29.4208,129.651,0.278327
1333389289552676,29.4204,129.65,0.278324
1333389289602674,29.4169,129.65,0.278477
1333389289652668,29.4207,129.65,0.278473
1333389289703690,29.4174,129.65,0.278158
1333389289753687,29.4184,129.651,0.278154
1333389289803679,29.4189,129.651,0.278463
1333389289853679,29.4191,129.651,0.27846
1333389289903678,29.4176,129.65,0.278144
1333389289953675,29.4191,129.651,0.279391
1333389290003671,29.4191,129.647,0.278763
1333389290053668,29.4189,129.648,0.278759
1333389290104680,29.4216,129.651,0.278756
1333389290154679,29.4196,129.648,0.278753
1333389290204677,29.4161,129.649,0.278749
1333389290254675,29.419,129.651,0.278433
1333389290304674,29.4188,129.65,0.278586
1333389290354671,29.4196,129.648,0.27827
1333389290404668,29.4171,129.65,0.278267
1333389290454668,29.419,129.651,0.278264
1333389290505679,29.4192,129.651,0.278729
1333389290555686,29.4196,129.648,0.27857
1333389290605676,29.4184,129.651,0.278566
1333389290655675,29.4172,129.649,0.278563
1333389290705671,29.4161,129.648,0.278559
1333389290755669,29.421,129.651,0.2784
1333389290805667,29.4174,129.648,0.278397
1333389290855665,29.4194,129.65,0.278393
1333389290906678,29.418,129.648,0.278234
1333389290956678,29.4193,129.649,0.27823
1333389291006673,29.4164,129.651,0.278227
1333389291056671,29.4172,129.651,0.278224
1333389291106670,29.4198,129.651,0.27822
1333389291156668,29.4182,129.652,0.278217
1333389291206666,29.4182,129.652,0.278214
1333389291256663,29.4187,129.652,0.27821
1333389291307678,29.4195,129.65,0.278207
1333389291357676,29.4185,129.65,0.278516
1333389291407672,29.4202,129.652,0.278513
1333389291457671,29.4192,129.65,0.278509
1333389291507669,29.4161,129.649,0.278506
1333389291557666,29.4197,129.651,0.278346
1333389291607663,29.419,129.651,0.278343
1333389291657662,29.4198,129.65,0.27834
1333389291708674,29.4173,129.65,0.278336
1333389291758673,29.4199,129.649,0.278333
1333389291808671,29.418,129.649,0.27833
1333389291858669,29.4196,129.651,0.278326
1333389291908665,29.4191,129.65,0.278323
1333389291958662,29.4202,129.65,0.27832
1333389292008659,29.4195,129.65,0.278316
1333389292058658,29.4189,129.651,0.278313
1333389292109678,29.4172,129.651,0.27831
1333389292159675,29.4191,129.651,0.278306
1333389292209673,29.4171,129.65,0.278303
1333389292259670,29.4197,129.651,0.2783
1333389292309667,29.4191,129.65,0.278296
1333389292359662,29.419,129.652,0.278293
1333389292409660,29.4199,129.651,0.277977
1333389292459664,29.4177,129.649,0.277974
1333389292510676,29.4191,129.651,0.27797
1333389292560670,29.4178,129.65,0.278123
1333389292610667,29.4193,129.651,0.27812
1333389292660669,29.4192,129.65,0.27796
1333389292710664,29.4198,129.649,0.277957
1333389292760660,29.4178,129.648,0.277954
1333389292810662,29.4163,129.649,0.27795
1333389292860655,29.4188,129.649,0.279197
1333389292911673,29.4187,129.648,0.2781
1333389292961667,29.4192,129.649,0.278096
1333389293011665,29.417,129.649,0.278093
1333389293061662,29.4199,129.649,0.278246
1333389293111663,29.4186,129.651,0.278243
1333389293161661,29.4204,129.647,0.278239
1333389293211657,29.4185,129.649,0.278236
1333389293261656,29.4189,129.65,0.277608
1333389293312668,29.4162,129.651,0.277604
1333389293362665,29.415,129.649,0.277601
1333389293412664,29.4158,129.652,0.277754
1333389293462661,29.4174,129.649,0.27775
1333389293512659,29.4201,129.651,0.278372
1333389293562656,29.418,129.65,0.277744
1333389293612656,29.4183,129.65,0.27774
1333389293662653,29.418,129.648,0.277737
1333389293713664,29.4169,129.65,0.277734
1333389293763662,29.4171,129.651,0.277887
1333389293813663,29.4195,129.65,0.278196
1333389293863661,29.4177,129.65,0.278192
1333389293913657,29.4179,129.652,0.278189
1333389293963657,29.4184,129.65,0.278186
1333389294013654,29.4181,129.651,0.278339
1333389294063653,29.4193,129.649,0.278335
1333389294114663,29.4196,129.651,0.278332
1333389294164658,29.4186,129.649,0.278329
1333389294214656,29.4191,129.649,0.278325
1333389294264654,29.4207,129.649,0.278322
1333389294314654,29.4209,129.65,0.278319
1333389294364660,29.4183,129.647,0.278315
1333389294414651,29.4188,129.652,0.278156
1333389294464649,29.419,129.649,0.278152
1333389294515663,29.419,129.653,0.278149
1333389294565664,29.4205,129.65,0.278302
1333389294615658,29.4197,129.65,0.278299
1333389294665657,29.42,129.652,0.278295
1333389294715653,29.4186,129.651,0.278292
1333389294765653,29.4181,129.652,0.277663
1333389294815651,29.4165,129.652,0.277816
1333389294865651,29.4186,129.651,0.277813
1333389294916660,29.4179,129.652,0.27781
1333389294966659,29.4209,129.652,0.278431
1333389295016658,29.4198,129.65,0.278116
1333389295066654,29.4192,129.65,0.278112
1333389295116655,29.419,129.649,0.279359
1333389295166655,29.4181,129.649,0.278105
1333389295216648,29.4194,129.648,0.278102
1333389295266649,29.4199,129.649,0.278099
1333389295317659,29.4201,129.651,0.278095
1333389295367656,29.4172,129.65,0.278092
1333389295417658,29.4205,129.651,0.278089
1333389295467652,29.4188,129.649,0.278085
1333389295517652,29.419,129.649,0.278082
1333389295567649,29.4177,129.651,0.278079
1333389295617646,29.4207,129.649,0.278075
1333389295667647,29.4212,129.651,0.278072
1333389295718657,29.4191,129.651,0.278069
1333389295768653,29.418,129.651,0.278065
1333389295818653,29.4178,129.65,0.278062
1333389295868651,29.42,129.65,0.278059
1333389295918647,29.4184,129.652,0.278055
1333389295968646,29.4199,129.65,0.278052
1333389296018644,29.42,129.65,0.278049
1333389296068643,29.42,129.65,0.278045
1333389296119654,29.42,129.652,0.278042
1333389296169656,29.419,129.651,0.278039
1333389296219654,29.4217,129.648,0.278035
1333389296269651,29.4198,129.65,0.278032
1333389296319648,29.4179,129.653,0.277404
1333389296369645,29.417,129.651,0.2774
1333389296419642,29.4169,129.649,0.278022
1333389296469641,29.42,129.649,0.278331
1333389296520653,29.4205,129.65,0.278328
1333389296570654,29.4198,129.648,0.278324
1333389296620652,29.4186,129.65,0.278321
1333389296670649,29.4178,129.65,0.278161
1333389296720654,29.4205,129.65,0.278158
1333389296770655,29.4178,129.65,0.27753
1333389296820642,29.4203,129.649,0.277995
1333389296870642,29.4184,129.65,0.278148
1333389296920638,29.4197,129.649,0.277832
1333389296971649,29.4163,129.646,0.277829
1333389297021648,29.4174,129.649,0.277669
1333389297071652,29.4166,129.652,0.277666
1333389297121644,29.42,129.649,0.277663
1333389297171644,29.4204,129.648,0.277659
1333389297221641,29.4165,129.649,0.277656
1333389297271638,29.4198,129.648,0.278277
1333389297321633,29.419,129.651,0.278274
1333389297372652,29.4205,129.651,0.278271
1333389297422650,29.4194,129.652,0.278111
1333389297472648,29.4213,129.65,0.278108
1333389297522646,29.4192,129.65,0.278104
1333389297572643,29.4192,129.649,0.278101
1333389297622641,29.4199,129.648,0.278098
1333389297672636,29.4191,129.649,0.278094
1333389297722634,29.4179,129.65,0.278091
1333389297773646,29.4188,129.648,0.278088
1333389297823645,29.4206,129.65,0.278084
1333389297873645,29.4198,129.652,0.278081
1333389297923640,29.4183,129.65,0.278078
1333389297973639,29.4192,129.648,0.278074
1333389298023640,29.4198,129.65,0.278071
1333389298073637,29.4207,129.65,0.278068
1333389298123635,29.4179,129.65,0.277752
1333389298174647,29.4207,129.648,0.277748
1333389298224646,29.4177,129.649,0.277745
1333389298274644,29.4197,129.651,0.277742
1333389298324639,29.4197,129.649,0.277738
1333389298374639,29.4193,129.65,0.277735
1333389298424635,29.4192,129.651,0.278044
1333389298474634,29.4196,129.647,0.278041
1333389298524630,29.4201,129.651,0.278038
1333389298575641,29.4194,129.65,0.277722
1333389298625643,29.4193,129.648,0.277718
1333389298675640,29.4179,129.649,0.277559
1333389298725637,29.4198,129.651,0.277555
1333389298775635,29.418,129.652,0.277552
1333389298825634,29.4182,129.648,0.278174
1333389298875634,29.4199,129.651,0.277702
1333389298925628,29.4191,129.65,0.277698
1333389298976641,29.4192,129.652,0.277695
1333389299026639,29.4181,129.649,0.278004
1333389299076638,29.4178,129.651,0.277688
1333389299126640,29.4175,129.65,0.277685
1333389299176636,29.4199,129.648,0.277994
1333389299226635,29.4165,129.651,0.277991
1333389299276633,29.4186,129.651,0.277987
1333389299326630,29.4197,129.65,0.277984
1333389299377644,29.4196,129.649,0.277981
1333389299427656,29.4209,129.65,0.278134
1333389299477640,29.4182,129.65,0.277974
1333389299527634,29.4199,129.65,0.277971
1333389299577635,29.4204,129.65,0.277967
1333389299627633,29.4203,129.649,0.277964
1333389299677632,29.4194,129.652,0.277648
1333389299727629,29.4194,129.651,0.277645
1333389299778639,29.4207,129.648,0.277641
1333389299828639,29.418,129.649,0.277638
1333389299878639,29.4197,129.65,0.277635
1333389299928635,29.4174,129.648,0.277631
1333389299978632,29.4174,129.651,0.277628
1333389300028630,29.4201,129.649,0.277625
1333389300078628,29.4199,129.648,0.277621
1333389300128626,29.4193,129.651,0.277618
1333389300179638,29.4201,129.649,0.277927
1333389300229637,29.42,129.651,0.277611
1333389300279635,29.4166,129.651,0.277608
1333389300329633,29.4186,129.651,0.277761
1333389300379631,29.4198,129.651,0.277758
1333389300429628,29.4203,129.65,0.277754
1333389300479625,29.4187,129.648,0.277751
1333389300529624,29.4188,129.65,0.277747
1333389300580635,29.4201,129.649,0.278682
1333389300630636,29.4201,129.651,0.277897
1333389300680630,29.4199,129.652,0.277894
1333389300730632,29.4194,129.651,0.277578
1333389300780626,29.4202,129.653,0.277575
1333389300830623,29.4201,129.65,0.277571
1333389300880619,29.4178,129.65,0.277568
1333389300930619,29.4199,129.652,0.277564
1333389300981632,29.4205,129.651,0.277561
1333389301031631,29.4178,129.65,0.277714
1333389301081627,29.4205,129.65,0.277711
1333389301131642,29.4199,129.651,0.277707
1333389301181627,29.4184,129.649,0.277704
1333389301231624,29.4171,129.649,0.277701
1333389301281623,29.4203,129.649,0.277697
1333389301331620,29.4191,129.648,0.277694
1333389301382634,29.4193,129.652,0.277691
1333389301432631,29.4189,129.651,0.277219
1333389301482630,29.4179,129.652,0.27784
1333389301532647,29.4202,129.647,0.277837
1333389301582624,29.4191,129.653,0.277521
1333389301632622,29.418,129.651,0.277518
1333389301682619,29.4187,129.651,0.278139
1333389301732613,29.4203,129.649,0.277511
1333389301783632,29.4207,129.649,0.277508
1333389301833630,29.4193,129.65,0.277504
1333389301883623,29.4202,129.65,0.278126
1333389301933626,29.4211,129.649,0.278123
1333389301983624,29.4211,129.648,0.277494
1333389302033621,29.4196,129.649,0.277803
1333389302083619,29.4208,129.652,0.2778
1333389302133617,29.4207,129.65,0.277797
1333389302184628,29.4192,129.65,0.277793
1333389302234628,29.4191,129.647,0.27779
1333389302284626,29.4193,129.649,0.278412
1333389302334624,29.4187,129.649,0.278408
1333389302384622,29.4203,129.65,0.27778
1333389302434622,29.4205,129.65,0.277933
1333389302484616,29.4213,129.649,0.27793
1333389302534617,29.4174,129.649,0.277614
1333389302585627,29.4202,129.649,0.27761
1333389302635626,29.4184,129.649,0.277607
1333389302685624,29.4194,129.649,0.277604
1333389302735622,29.4196,129.652,0.2776
1333389302785620,29.421,129.651,0.277597
1333389302835617,29.4197,129.651,0.277281
1333389302885616,29.4213,129.649,0.277746
1333389302935614,29.4185,129.648,0.277743
1333389302986626,29.4181,129.648,0.27774
1333389303036626,29.42,129.65,0.277736
1333389303086624,29.4202,129.65,0.277889
1333389303136621,29.4194,129.65,0.277886
1333389303186618,29.4204,129.649,0.27757
1333389303236616,29.4204,129.649,0.277567
1333389303286614,29.4202,129.651,0.277407
1333389303336613,29.421,129.651,0.277404
1333389303387625,29.4214,129.652,0.277401
1333389303437627,29.4178,129.651,0.277241
1333389303487622,29.4197,129.651,0.277238
1333389303537620,29.4193,129.652,0.277234
1333389303587619,29.4179,129.65,0.277387
1333389303637617,29.4198,129.651,0.277384
1333389303687614,29.4179,129.65,0.27738
1333389303737612,29.4177,129.651,0.277377
1333389303788622,29.4198,129.651,0.277374
1333389303838621,29.4185,129.652,0.27737
1333389303888620,29.4197,129.651,0.277367
1333389303938622,29.4206,129.649,0.277676
1333389303988616,29.4197,129.651,0.27736
1333389304038611,29.4187,129.65,0.277357
1333389304088609,29.4189,129.65,0.277354
1333389304138605,29.4183,129.65,0.27735
1333389304189621,29.4192,129.652,0.276722
1333389304239620,29.4203,129.651,0.277344
1333389304289619,29.4205,129.65,0.277497
1333389304339615,29.4188,129.652,0.277493
1333389304389615,29.4203,129.651,0.27749
1333389304439610,29.4203,129.649,0.277487
1333389304489611,29.4194,129.652,0.277483
1333389304539606,29.4182,129.65,0.27748
1333389304590616,29.4198,129.651,0.277477
1333389304640618,29.42,129.651,0.277473
1333389304690615,29.4207,129.65,0.27747
1333389304740612,29.4214,129.65,0.27731
1333389304790611,29.4198,129.651,0.277307
1333389304840609,29.4207,129.65,0.277304
1333389304890607,29.4212,129.649,0.2773
1333389304940605,29.4186,129.648,0.277297
1333389304991616,29.4199,129.651,0.277294
1333389305041616,29.4184,129.653,0.27729
1333389305091614,29.4187,129.65,0.277287
1333389305141612,29.418,129.65,0.277284
1333389305191610,29.4211,129.65,0.27728
1333389305241608,29.42,129.65,0.277277
1333389305291605,29.4203,129.649,0.277273
1333389305341602,29.4205,129.649,0.27727
1333389305392615,29.4181,129.65,0.277267
1333389305442615,29.4198,129.651,0.277263
1333389305492620,29.4204,129.648,0.277885
1333389305542610,29.4208,129.651,0.277569
1333389305592607,29.4217,129.651,0.277566
1333389305642607,29.4196,129.65,0.277563
1333389305692604,29.4211,129.651,0.277247
1333389305742601,29.4205,129.651,0.277243
1333389305793614,29.4196,129.65,0.27724
1333389305843617,29.4202,129.651,0.277549
1333389305893612,29.4208,129.65,0.27739
1333389305943610,29.4202,129.651,0.277386
1333389305993608,29.4201,129.651,0.277383
1333389306043606,29.4195,129.651,0.27738
1333389306093603,29.4201,129.651,0.27722
1333389306143601,29.4186,129.65,0.277217
1333389306194614,29.42,129.65,0.277213
1333389306244611,29.4182,129.65,0.27721
1333389306294610,29.4194,129.651,0.277207
1333389306344608,29.418,129.648,0.277047
1333389306394607,29.42,129.651,0.277356
1333389306444600,29.4222,129.649,0.277353
1333389306494598,29.4192,129.651,0.277506
1333389306544594,29.4195,129.651,0.277502
1333389306595610,29.421,129.648,0.277499
1333389306645609,29.4195,129.65,0.277496
1333389306695606,29.4184,129.649,0.277024
1333389306745604,29.4183,129.65,0.27702
1333389306795602,29.4197,129.65,0.277017
1333389306845601,29.4207,129.647,0.277014
1333389306895597,29.4169,129.648,0.27701
1333389306945596,29.4198,129.65,0.277319
1333389306996608,29.418,129.647,0.277316
1333389307046607,29.4181,129.649,0.277
1333389307096604,29.4188,129.651,0.276997
1333389307146603,29.4198,129.65,0.276993
1333389307196601,29.4184,129.65,0.27699
1333389307246593,29.4185,129.651,0.277455
1333389307296596,29.4204,129.651,0.277452
1333389307346594,29.4186,129.649,0.277136
1333389307397606,29.4198,129.651,0.277133
1333389307447605,29.4194,129.65,0.27713
1333389307497603,29.4189,129.649,0.277283
1333389307547602,29.4183,129.65,0.277123
1333389307597600,29.4197,129.65,0.277432
1333389307647598,29.4194,129.649,0.277429
1333389307697595,29.4206,129.651,0.277425
1333389307747593,29.4201,129.649,0.277422
1333389307798604,29.4203,129.652,0.277419
1333389307848604,29.4204,129.649,0.277259
1333389307898602,29.4202,129.651,0.277256
1333389307948600,29.4208,129.65,0.277252
1333389307998598,29.42,129.651,0.277249
1333389308048596,29.4178,129.651,0.277246
1333389308098593,29.4198,129.65,0.277242
1333389308148589,29.4187,129.648,0.277239
1333389308199604,29.4198,129.649,0.277236
1333389308249603,29.42,129.651,0.277232
1333389308299602,29.4193,129.65,0.277541
1333389308349601,29.4197,129.648,0.277382
1333389308399596,29.4213,129.652,0.277379
1333389308449594,29.4202,129.651,0.277375
1333389308499592,29.4204,129.649,0.277216
1333389308549589,29.4213,129.649,0.277369
1333389308600604,29.4179,129.651,0.277365
1333389308650601,29.4191,129.651,0.277362
1333389308700599,29.4197,129.65,0.277358
1333389308750597,29.4183,129.65,0.277355
1333389308800593,29.4206,129.648,0.277352
1333389308850591,29.4181,129.65,0.277348
1333389308900588,29.4202,129.649,0.277345
1333389308950585,29.4204,129.648,0.277342
1333389309001604,29.4207,129.651,0.277182
1333389309051600,29.4198,129.651,0.277335
1333389309101599,29.4205,129.651,0.277332
1333389309151596,29.4206,129.65,0.277641
1333389309201593,29.419,129.649,0.277325
1333389309251590,29.4206,129.65,0.277322
1333389309301588,29.4203,129.652,0.277318
1333389309351586,29.421,129.648,0.277315
1333389309402601,29.4213,129.649,0.277312
1333389309452597,29.4199,129.649,0.277308
1333389309502598,29.4213,129.651,0.277305
1333389309552593,29.4199,129.651,0.277302
1333389309602591,29.4194,129.649,0.277298
1333389309652587,29.4201,129.649,0.277295
1333389309702587,29.4185,129.65,0.277135
1333389309752584,29.4203,129.651,0.277132
1333389309803596,29.4212,129.65,0.277285
1333389309853596,29.4212,129.649,0.277438
1333389309903593,29.4196,129.649,0.277434
1333389309953591,29.4193,129.652,0.277431
1333389310003589,29.4212,129.651,0.277428
1333389310053587,29.4202,129.651,0.276956
1333389310103584,29.4232,129.652,0.277265
1333389310153583,29.4194,129.65,0.277261
1333389310204594,29.4205,129.651,0.277258
1333389310254594,29.4202,129.65,0.277255
1333389310304592,29.4183,129.65,0.277251
1333389310354590,29.4201,129.648,0.277248
1333389310404587,29.4181,129.651,0.277245
1333389310454591,29.4212,129.647,0.277241
1333389310504582,29.4199,129.65,0.277238
1333389310554584,29.4197,129.65,0.277235
1333389310605597,29.421,129.647,0.277231
1333389310655596,29.4206,129.65,0.277228
1333389310705592,29.4196,129.651,0.276912
1333389310755588,29.4208,129.65,0.277065
1333389310805586,29.4212,129.65,0.277062
1333389310855593,29.421,129.651,0.277058
1333389310905581,29.4187,129.65,0.277055
1333389310955580,29.4214,129.652,0.277052
1333389311006605,29.4193,129.648,0.277048
1333389311056590,29.4217,129.65,0.277045
1333389311106588,29.4204,129.65,0.277042
1333389311156592,29.4217,129.647,0.277351
1333389311206581,29.4197,129.65,0.277347
1333389311256580,29.4191,129.649,0.277344
1333389311306577,29.4202,129.648,0.277341
1333389311356573,29.4217,129.651,0.277337
1333389311407589,29.4217,129.65,0.277178
1333389311457588,29.4203,129.65,0.277174
1333389311507588,29.4187,129.649,0.277171
1333389311557584,29.4207,129.65,0.277168
1333389311607582,29.4203,129.648,0.277008
1333389311682577,29.4213,129.65,0.277005
1333389311732575,29.4192,129.651,0.277001
1333389311783587,29.4209,129.652,0.276998
1333389311833585,29.4206,129.652,0.276995
1333389311883582,29.4187,129.651,0.276991
1333389311933584,29.4211,129.649,0.276988
1333389311983578,29.4202,129.649,0.276985
1333389312033575,29.4218,129.648,0.276981
1333389312083574,29.4216,129.65,0.276978
1333389312133574,29.4211,129.647,0.276662
1333389312184584,29.4213,129.65,0.276659
1333389312234581,29.4184,129.652,0.276968
1333389312284581,29.4195,129.652,0.276965
1333389312334578,29.4217,129.651,0.276961
1333389312384577,29.4208,129.652,0.276958
1333389312434576,29.4206,129.65,0.277111
1333389312484575,29.4209,129.649,0.277108
1333389312534575,29.4202,129.649,0.277104
1333389312584571,29.4202,129.649,0.277101
1333389312635583,29.4214,129.649,0.277098
1333389312685585,29.4205,129.651,0.276469
1333389312735576,29.4187,129.65,0.276622
1333389312785575,29.4196,129.65,0.276619
1333389312835575,29.4212,129.651,0.276615
1333389312885569,29.418,129.649,0.276612
1333389312935567,29.4204,129.651,0.276452
1333389312986585,29.4207,129.651,0.276449
1333389313036581,29.4189,129.649,0.277696
1333389313086578,29.4208,129.652,0.276911
1333389313136573,29.4209,129.651,0.276908
1333389313186572,29.4192,129.65,0.276904
1333389313236569,29.4199,129.653,0.276901
1333389313286567,29.4188,129.651,0.276898
1333389313336567,29.4204,129.651,0.276582
1333389313386568,29.4194,129.65,0.276579
1333389313437576,29.4196,129.651,0.276575
1333389313487588,29.4207,129.65,0.276572
1333389313537578,29.4196,129.651,0.277194
1333389313587588,29.4213,129.649,0.27719
1333389313637569,29.4196,129.649,0.277187
1333389313687563,29.422,129.651,0.277184
1333389313737566,29.421,129.649,0.277024
1333389313788576,29.4186,129.65,0.277021
1333389313838574,29.4205,129.649,0.277017
1333389313888572,29.4191,129.65,0.277014
1333389313938574,29.4205,129.649,0.277011
1333389313988568,29.4221,129.651,0.277007
1333389314038572,29.4226,129.65,0.277004
1333389314088563,29.4197,129.65,0.277001
1333389314138563,29.421,129.65,0.276997
1333389314189575,29.4178,129.649,0.276369
1333389314239572,29.4207,129.65,0.27699
1333389314289572,29.4185,129.65,0.276987
1333389314339568,29.4208,129.649,0.276984
1333389314389568,29.421,129.651,0.277137
1333389314439566,29.4201,129.651,0.276977
1333389314489563,29.4191,129.648,0.276661
1333389314539562,29.4202,129.65,0.27697
1333389314589559,29.4199,129.649,0.276967
1333389314640569,29.4186,129.65,0.276964
1333389314690570,29.421,129.652,0.27696
1333389314740569,29.4194,129.648,0.277113
1333389314790565,29.4195,129.65,0.27711
1333389314840565,29.421,129.649,0.27695
1333389314890561,29.4212,129.649,0.276947
1333389314940560,29.4217,129.651,0.2771
1333389314990560,29.4234,129.65,0.277097
1333389315041569,29.4208,129.649,0.277093
1333389315091569,29.4196,129.649,0.27709
